id,user_id,amount,transaction_type,origin_balance_before,origin_balance_after,location_country,is_fraud_ground_truth,occurred_at
T0018727,C100001981,648.3,PAYMENT,6976.22,6327.92,CA,False,2024-06-03 04:00:00
T0019550,C100002070,170.82,CASH_OUT,5422.4,5251.58,CA,False,2024-06-03 04:00:00
T0008321,C100000893,412.67,PAYMENT,5342.83,4930.16,DE,False,2024-06-03 04:00:00
T0015371,C100001643,149.09,CASH_OUT,476.87,327.78,US,False,2024-06-03 04:00:00
T0026672,C100002819,1036.67,CASH_IN,4695.6,5732.27,BR,False,2024-06-03 04:00:00
T0021932,C100002322,40.62,PAYMENT,40.62,0.0,NG,False,2024-06-03 04:00:00
T0024937,C100002633,1182.98,CASH_IN,13753.4,14936.38,DE,False,2024-06-03 04:00:00
T0025348,C100002677,589.6,CASH_OUT,2652.15,2062.55,FR,False,2024-06-03 05:00:00
T0008586,C100000921,866.53,CASH_OUT,866.53,0.0,NG,False,2024-06-03 05:00:00
T0025299,C100002671,208.92,CASH_OUT,2837.75,2628.83,NG,False,2024-06-03 05:00:00
T0001705,C100000179,841.19,CASH_OUT,12901.68,12060.49,GB,False,2024-06-03 05:00:00
T0016579,C100001767,154.94,CASH_OUT,4773.83,4618.89,US,False,2024-06-03 05:00:00
T0023576,C100002491,561.09,PAYMENT,1659.59,1098.5,SG,False,2024-06-03 05:00:00
T0010703,C100001141,74.7,CASH_IN,522.36,597.06,AU,False,2024-06-03 05:00:00
T0002059,C100000213,510.07,CASH_IN,5360.71,5870.78,SG,False,2024-06-03 06:00:00
T0011503,C100001230,77.8,CASH_OUT,408.81,331.01,US,False,2024-06-03 06:00:00
T0028500,C100002343,425.47,TRANSFER,1770.22,1344.75,NG,True,2024-06-03 06:00:00
T0027618,C100002919,431.19,CASH_IN,2056.85,2488.04,DE,False,2024-06-03 06:00:00
T0010587,C100001130,260.47,TRANSFER,610.01,349.54,US,False,2024-06-03 06:00:00
T0014013,C100001496,112.15,PAYMENT,506.25,394.1,FR,False,2024-06-03 06:00:00
T0003750,C100000401,119.19,PAYMENT,1264.75,1145.56,CA,False,2024-06-03 06:00:00
T0021144,C100002239,176.33,CASH_IN,1529.15,1705.48,CA,False,2024-06-03 06:00:00
T0026569,C100002809,474.55,PAYMENT,3807.14,3332.59,FR,False,2024-06-03 06:00:00
T0014631,C100001564,35.86,CASH_OUT,323.75,287.89,AU,False,2024-06-03 06:00:00
T0010343,C100001105,163.07,CASH_IN,1719.3,1882.37,IN,False,2024-06-03 07:00:00
T0003455,C100000372,1833.3,PAYMENT,5186.6,3353.3,FR,False,2024-06-03 07:00:00
T0024263,C100002563,95.16,PAYMENT,1835.66,1740.5,GB,False,2024-06-03 07:00:00
T0025327,C100002675,474.15,CASH_IN,3364.01,3838.16,DE,False,2024-06-03 07:00:00
T0027567,C100002913,268.91,PAYMENT,4892.06,4623.15,GB,False,2024-06-03 07:00:00
T0023127,C100002443,175.39,TRANSFER,1235.12,1059.73,AU,False,2024-06-03 07:00:00
T0015480,C100001655,59.9,PAYMENT,129.53,69.63,GB,False,2024-06-03 07:00:00
T0024797,C100002618,156.74,PAYMENT,1715.05,1558.31,US,False,2024-06-03 07:00:00
T0004353,C100000468,1144.92,CASH_OUT,6326.76,5181.84,BR,False,2024-06-03 08:00:00
T0008449,C100000906,304.23,PAYMENT,2104.05,1799.82,SG,False,2024-06-03 08:00:00
T0020758,C100002200,92.89,CASH_OUT,202.24,109.35,IN,False,2024-06-03 08:00:00
T0010663,C100001137,380.37,CASH_OUT,1373.04,992.67,DE,False,2024-06-03 08:00:00
T0002063,C100000214,491.17,CASH_OUT,2341.72,1850.55,BR,False,2024-06-03 08:00:00
T0010889,C100001162,43.3,PAYMENT,290.79,247.49,BR,False,2024-06-03 08:00:00
T0025328,C100002675,80.06,PAYMENT,3838.16,3758.1,DE,False,2024-06-03 08:00:00
T0004991,C100000537,72.8,CASH_IN,317.48,390.28,GB,False,2024-06-03 08:00:00
T0027270,C100002883,297.54,PAYMENT,2183.94,1886.4,DE,False,2024-06-03 08:00:00
T0007916,C100000856,174.96,PAYMENT,2072.31,1897.35,FR,False,2024-06-03 08:00:00
T0003271,C100000347,422.29,TRANSFER,10607.83,10185.54,GB,False,2024-06-03 08:00:00
T0013990,C100001494,55.53,CASH_OUT,159.23,103.7,FR,False,2024-06-03 08:00:00
T0007022,C100000757,461.51,PAYMENT,4591.77,4130.26,BR,False,2024-06-03 08:00:00
T0026557,C100002808,313.16,CASH_IN,7461.92,7775.08,IN,False,2024-06-03 08:00:00
T0028556,C100000046,5826.32,TRANSFER,26334.08,20507.76,IN,True,2024-06-03 09:00:00
T0017180,C100001825,150.3,CASH_OUT,1208.24,1057.94,IN,False,2024-06-03 09:00:00
T0021145,C100002239,137.98,CASH_IN,1705.48,1843.46,CA,False,2024-06-03 09:00:00
T0027964,C100002957,886.78,CASH_IN,2793.66,3680.44,BR,False,2024-06-03 09:00:00
T0003189,C100000338,290.63,PAYMENT,1079.84,789.21,AU,False,2024-06-03 09:00:00
T0008472,C100000909,337.45,PAYMENT,3826.03,3488.58,CA,False,2024-06-03 09:00:00
T0017204,C100001827,149.57,TRANSFER,2193.44,2043.87,BR,False,2024-06-03 09:00:00
T0008343,C100000895,183.51,CASH_OUT,3483.47,3299.96,CA,False,2024-06-03 09:00:00
T0010664,C100001137,275.25,CASH_OUT,992.67,717.42,DE,False,2024-06-03 09:00:00
T0010327,C100001103,7020.83,CASH_IN,16533.44,23554.27,US,False,2024-06-03 09:00:00
T0014980,C100001600,44.21,PAYMENT,284.91,240.7,CA,False,2024-06-03 09:00:00
T0025471,C100002690,89.16,CASH_OUT,332.92,243.76,FR,False,2024-06-03 09:00:00
T0024857,C100002626,24.5,PAYMENT,238.82,214.32,IN,False,2024-06-03 09:00:00
T0019210,C100002031,67.95,CASH_IN,897.36,965.31,AU,False,2024-06-03 10:00:00
T0013530,C100001441,927.52,PAYMENT,6566.8,5639.28,FR,False,2024-06-03 10:00:00
T0018452,C100001953,367.54,PAYMENT,2573.48,2205.94,GB,False,2024-06-03 10:00:00
T0008157,C100000879,85.98,PAYMENT,1608.87,1522.89,US,False,2024-06-03 10:00:00
T0028593,C100000591,3426.75,TRANSFER,3426.75,0.0,BR,True,2024-06-03 10:00:00
T0017181,C100001825,61.91,TRANSFER,1057.94,996.03,CA,False,2024-06-03 10:00:00
T0000769,C100000080,386.61,TRANSFER,1941.21,1554.6,IN,False,2024-06-03 10:00:00
T0008494,C100000911,533.47,TRANSFER,1824.85,1291.38,CA,False,2024-06-03 10:00:00
T0026472,C100002800,1196.22,CASH_OUT,2359.61,1163.39,CA,False,2024-06-03 10:00:00
T0023533,C100002486,63.3,PAYMENT,801.33,738.03,CA,False,2024-06-03 10:00:00
T0017205,C100001827,370.61,CASH_IN,2043.87,2414.48,BR,False,2024-06-03 10:00:00
T0002173,C100000225,107.33,PAYMENT,851.07,743.74,SG,False,2024-06-03 10:00:00
T0017376,C100001844,34.97,PAYMENT,725.08,690.11,SG,False,2024-06-03 10:00:00
T0017653,C100001871,223.83,CASH_IN,1605.9,1829.73,CA,False,2024-06-03 10:00:00
T0014613,C100001562,49.7,CASH_OUT,994.32,944.62,US,False,2024-06-03 11:00:00
T0010731,C100001144,161.19,PAYMENT,1617.9,1456.71,GB,False,2024-06-03 11:00:00
T0006089,C100000653,68.56,PAYMENT,394.87,326.31,BR,False,2024-06-03 11:00:00
T0016723,C100001780,109.86,CASH_OUT,452.41,342.55,AU,False,2024-06-03 11:00:00
T0001706,C100000179,1340.87,CASH_IN,12060.49,13401.36,DE,False,2024-06-03 11:00:00
T0004259,C100000457,166.69,CASH_IN,555.56,722.25,US,False,2024-06-03 11:00:00
T0025273,C100002668,549.67,PAYMENT,2901.55,2351.88,SG,False,2024-06-03 11:00:00
T0010704,C100001141,47.26,CASH_OUT,597.06,549.8,AU,False,2024-06-03 11:00:00
T0028595,C100001475,478.44,TRANSFER,1516.91,1038.47,GB,True,2024-06-03 11:00:00
T0022073,C100002339,546.34,PAYMENT,1366.46,820.12,IN,False,2024-06-03 11:00:00
T0027589,C100002916,264.56,CASH_OUT,2247.03,1982.47,FR,False,2024-06-03 11:00:00
T0004201,C100000449,1114.27,TRANSFER,3969.68,2855.41,IN,False,2024-06-03 11:00:00
T0012449,C100001333,102.49,TRANSFER,386.8,284.31,AU,False,2024-06-03 11:00:00
T0022891,C100002422,1110.48,CASH_OUT,5978.43,4867.95,US,False,2024-06-03 11:00:00
T0013751,C100001465,130.95,CASH_OUT,756.27,625.32,US,False,2024-06-03 11:00:00
T0004946,C100000531,182.65,CASH_IN,5498.85,5681.5,US,False,2024-06-03 11:00:00
T0021783,C100002306,140.73,CASH_IN,996.57,1137.3,FR,False,2024-06-03 12:00:00
T0021146,C100002239,719.8,CASH_OUT,1843.46,1123.66,CA,False,2024-06-03 12:00:00
T0028699,C100001366,5239.73,TRANSFER,5239.73,0.0,DE,True,2024-06-03 12:00:00
T0009609,C100001027,1237.47,PAYMENT,9132.63,7895.16,IN,False,2024-06-03 12:00:00
T0008124,C100000876,189.51,CASH_IN,2074.91,2264.42,NG,False,2024-06-03 12:00:00
T0008765,C100000939,193.07,PAYMENT,1977.31,1784.24,BR,False,2024-06-03 12:00:00
T0025067,C100002647,439.57,PAYMENT,2829.77,2390.2,BR,False,2024-06-03 12:00:00
T0013413,C100001431,17.75,PAYMENT,265.69,247.94,US,False,2024-06-03 12:00:00
T0025329,C100002675,199.43,CASH_IN,3758.1,3957.53,DE,False,2024-06-03 12:00:00
T0024666,C100002603,48.84,TRANSFER,556.26,507.42,IN,False,2024-06-03 13:00:00
T0017533,C100001858,9.57,CASH_OUT,100.0,90.43,DE,False,2024-06-03 13:00:00
T0026795,C100002831,271.84,PAYMENT,1494.99,1223.15,GB,False,2024-06-03 13:00:00
T0015420,C100001648,349.58,PAYMENT,7404.59,7055.01,NG,False,2024-06-03 13:00:00
T0018958,C100002006,46.22,TRANSFER,1195.59,1149.37,IN,False,2024-06-03 13:00:00
T0011924,C100001273,98.92,CASH_OUT,2924.91,2825.99,FR,False,2024-06-03 13:00:00
T0017377,C100001844,17.9,CASH_OUT,690.11,672.21,SG,False,2024-06-03 13:00:00
T0027271,C100002883,147.3,CASH_OUT,1886.4,1739.1,DE,False,2024-06-03 13:00:00
T0008690,C100000931,41.01,PAYMENT,281.61,240.6,US,False,2024-06-03 13:00:00
T0007881,C100000851,2348.5,CASH_IN,5871.87,8220.37,US,False,2024-06-03 13:00:00
T0019425,C100002056,1800.91,CASH_OUT,2853.65,1052.74,CA,False,2024-06-03 13:00:00
T0028034,C100002965,578.93,CASH_OUT,1643.22,1064.29,US,False,2024-06-03 13:00:00
T0007065,C100000762,83.16,TRANSFER,1307.38,1224.22,FR,False,2024-06-03 13:00:00
T0016190,C100001729,1000.95,CASH_OUT,1133.31,132.36,NG,False,2024-06-03 13:00:00
T0028512,C100001519,155.51,TRANSFER,600.47,444.96,GB,True,2024-06-03 13:00:00
T0006204,C100000667,1464.41,CASH_IN,4268.27,5732.68,GB,False,2024-06-03 13:00:00
T0008450,C100000906,68.97,PAYMENT,1799.82,1730.85,SG,False,2024-06-03 14:00:00
T0008256,C100000888,520.7,PAYMENT,7203.78,6683.08,GB,False,2024-06-03 14:00:00
T0023534,C100002486,158.77,PAYMENT,738.03,579.26,DE,False,2024-06-03 14:00:00
T0003456,C100000372,163.14,CASH_OUT,3353.3,3190.16,FR,False,2024-06-03 14:00:00
T0027583,C100002915,752.85,PAYMENT,4936.9,4184.05,US,False,2024-06-03 14:00:00
T0019067,C100002018,45.82,CASH_OUT,1232.23,1186.41,SG,False,2024-06-03 14:00:00
T0011793,C100001261,339.39,CASH_IN,9303.14,9642.53,DE,False,2024-06-03 14:00:00
T0012077,C100001291,118.89,CASH_OUT,766.24,647.35,CA,False,2024-06-03 14:00:00
T0016755,C100001783,690.18,PAYMENT,2879.85,2189.67,SG,False,2024-06-03 14:00:00
T0023365,C100002470,338.01,CASH_OUT,338.01,0.0,BR,False,2024-06-03 14:00:00
T0007188,C100000776,326.46,CASH_OUT,2083.11,1756.65,BR,False,2024-06-03 14:00:00
T0017352,C100001842,519.92,CASH_IN,6524.82,7044.74,US,False,2024-06-03 15:00:00
T0024218,C100002559,187.03,PAYMENT,2479.3,2292.27,GB,False,2024-06-03 15:00:00
T0023884,C100002523,50.82,CASH_IN,511.47,562.29,CA,False,2024-06-03 15:00:00
T0016756,C100001783,637.27,CASH_IN,2189.67,2826.94,FR,False,2024-06-03 15:00:00
T0003220,C100000341,67.07,CASH_IN,235.23,302.3,FR,False,2024-06-03 15:00:00
T0006384,C100000686,153.54,CASH_IN,1883.96,2037.5,FR,False,2024-06-03 15:00:00
T0001642,C100000173,958.85,PAYMENT,7671.44,6712.59,FR,False,2024-06-03 16:00:00
T0023885,C100002523,40.38,CASH_OUT,562.29,521.91,CA,False,2024-06-03 16:00:00
T0016557,C100001764,418.63,CASH_OUT,0.0,0.0,IN,False,2024-06-03 16:00:00
T0004861,C100000522,86.37,CASH_IN,767.87,854.24,AU,False,2024-06-03 16:00:00
T0019164,C100002027,100.69,PAYMENT,743.09,642.4,US,False,2024-06-03 16:00:00
T0025949,C100002745,92.95,CASH_IN,2758.43,2851.38,US,False,2024-06-03 17:00:00
T0020916,C100002216,70.75,TRANSFER,709.85,639.1,SG,False,2024-06-03 17:00:00
T0010629,C100001134,244.1,CASH_OUT,2119.22,1875.12,CA,False,2024-06-03 17:00:00
T0016724,C100001780,122.41,PAYMENT,342.55,220.14,AU,False,2024-06-03 17:00:00
T0002762,C100000290,78.62,CASH_IN,382.96,461.58,IN,False,2024-06-03 17:00:00
T0003247,C100000344,40.03,PAYMENT,418.34,378.31,BR,False,2024-06-03 17:00:00
T0021903,C100002319,1140.2,TRANSFER,5397.12,4256.92,DE,False,2024-06-03 17:00:00
T0010665,C100001137,176.33,PAYMENT,717.42,541.09,DE,False,2024-06-03 17:00:00
T0007442,C100000805,120.54,CASH_OUT,1762.14,1641.6,AU,False,2024-06-03 17:00:00
T0007048,C100000761,1364.67,CASH_OUT,12800.82,11436.15,GB,False,2024-06-03 17:00:00
T0012373,C100001325,906.37,CASH_IN,12584.64,13491.01,FR,False,2024-06-03 17:00:00
T0003190,C100000338,138.94,CASH_IN,789.21,928.15,AU,False,2024-06-03 17:00:00
T0010453,C100001117,409.93,CASH_IN,3191.79,3601.72,GB,False,2024-06-03 17:00:00
T0003671,C100000393,2316.87,CASH_OUT,2316.87,0.0,BR,False,2024-06-03 17:00:00
T0008587,C100000921,169.37,CASH_OUT,0.0,0.0,NG,False,2024-06-03 17:00:00
T0006490,C100000699,96.77,CASH_IN,1099.94,1196.71,SG,False,2024-06-03 17:00:00
T0028422,C100001233,132.8,TRANSFER,528.34,395.54,CA,True,2024-06-03 18:00:00
T0017182,C100001825,313.61,CASH_OUT,996.03,682.42,IN,False,2024-06-03 18:00:00
T0021784,C100002306,194.95,PAYMENT,1137.3,942.35,FR,False,2024-06-03 18:00:00
T0003925,C100000420,62.61,CASH_OUT,392.05,329.44,BR,False,2024-06-03 18:00:00
T0010424,C100001113,147.99,CASH_IN,632.06,780.05,CA,False,2024-06-03 18:00:00
T0012374,C100001325,640.02,PAYMENT,13491.01,12850.99,FR,False,2024-06-03 18:00:00
T0024081,C100002542,33.91,CASH_IN,286.29,320.2,DE,False,2024-06-03 18:00:00
T0016678,C100001776,156.38,CASH_IN,4112.18,4268.56,FR,False,2024-06-03 18:00:00
T0017353,C100001842,373.74,CASH_IN,7044.74,7418.48,US,False,2024-06-03 18:00:00
T0016073,C100001719,446.08,CASH_IN,5004.87,5450.95,GB,False,2024-06-03 18:00:00
T0003751,C100000401,168.94,CASH_IN,1145.56,1314.5,CA,False,2024-06-03 18:00:00
T0010344,C100001105,62.35,CASH_IN,1882.37,1944.72,IN,False,2024-06-03 18:00:00
T0004891,C100000526,589.26,CASH_OUT,4399.76,3810.5,GB,False,2024-06-03 18:00:00
T0027619,C100002919,2488.04,PAYMENT,2488.04,0.0,IN,False,2024-06-03 18:00:00
T0003774,C100000404,324.32,CASH_IN,3154.36,3478.68,FR,False,2024-06-03 19:00:00
T0015566,C100001664,146.52,PAYMENT,3202.28,3055.76,FR,False,2024-06-03 19:00:00
T0028617,C100001626,106.09,TRANSFER,531.87,425.78,NG,True,2024-06-03 19:00:00
T0000770,C100000080,114.9,PAYMENT,1554.6,1439.7,IN,False,2024-06-03 19:00:00
T0014098,C100001506,296.05,PAYMENT,1232.49,936.44,DE,False,2024-06-03 19:00:00
T0000884,C100000093,153.04,CASH_IN,4542.78,4695.82,DE,False,2024-06-03 19:00:00
T0014602,C100001561,237.81,TRANSFER,2547.93,2310.12,IN,False,2024-06-03 19:00:00
T0002763,C100000290,38.55,PAYMENT,461.58,423.03,IN,False,2024-06-03 19:00:00
T0025393,C100002683,95.98,CASH_OUT,2294.18,2198.2,IN,False,2024-06-03 20:00:00
T0002278,C100000238,1096.87,CASH_IN,6465.43,7562.3,AU,False,2024-06-03 20:00:00
T0015575,C100001666,7399.84,CASH_OUT,19179.56,11779.72,FR,False,2024-06-03 20:00:00
T0011831,C100001265,33.82,PAYMENT,104.3,70.48,CA,False,2024-06-03 20:00:00
T0001659,C100000175,54.24,CASH_OUT,543.04,488.8,BR,False,2024-06-03 20:00:00
T0003457,C100000372,485.45,PAYMENT,3190.16,2704.71,FR,False,2024-06-03 20:00:00
T0009735,C100001042,370.43,CASH_IN,4914.16,5284.59,SG,False,2024-06-03 20:00:00
T0018269,C100001935,1860.18,TRANSFER,17301.23,15441.05,BR,False,2024-06-03 20:00:00
T0027338,C100002891,53.73,CASH_IN,275.2,328.93,IN,False,2024-06-03 20:00:00
T0025349,C100002677,690.36,PAYMENT,2062.55,1372.19,AU,False,2024-06-03 20:00:00
T0008766,C100000939,124.27,TRANSFER,1784.24,1659.97,AU,False,2024-06-03 20:00:00
T0003290,C100000350,579.54,PAYMENT,2362.05,1782.51,GB,False,2024-06-03 20:00:00
T0021835,C100002311,1289.05,CASH_IN,5198.02,6487.07,CA,False,2024-06-03 20:00:00
T0014632,C100001564,10.2,TRANSFER,287.89,277.69,AU,False,2024-06-03 20:00:00
T0021699,C100002298,114.23,PAYMENT,539.53,425.3,GB,False,2024-06-03 21:00:00
T0003644,C100000391,308.37,CASH_IN,3718.21,4026.58,BR,False,2024-06-03 21:00:00
T0006756,C100000728,1520.32,CASH_OUT,2319.61,799.29,FR,False,2024-06-03 21:00:00
T0019165,C100002027,316.5,PAYMENT,642.4,325.9,SG,False,2024-06-03 21:00:00
T0022892,C100002422,111.73,PAYMENT,4867.95,4756.22,US,False,2024-06-03 21:00:00
T0005344,C100000575,1812.14,PAYMENT,5349.81,3537.67,AU,False,2024-06-03 21:00:00
T0015819,C100001690,153.84,CASH_OUT,6198.03,6044.19,US,False,2024-06-03 21:00:00
T0010328,C100001103,3460.51,PAYMENT,23554.27,20093.76,US,False,2024-06-03 21:00:00
T0004415,C100000474,1458.06,PAYMENT,13529.11,12071.05,DE,False,2024-06-03 21:00:00
T0010800,C100001152,453.17,PAYMENT,2826.3,2373.13,CA,False,2024-06-03 21:00:00
T0013414,C100001431,86.26,PAYMENT,247.94,161.68,US,False,2024-06-03 21:00:00
T0000885,C100000093,812.15,CASH_IN,4695.82,5507.97,DE,False,2024-06-03 22:00:00
T0027620,C100002919,192.56,PAYMENT,0.0,0.0,IN,False,2024-06-03 22:00:00
T0004202,C100000449,931.26,PAYMENT,2855.41,1924.15,IN,False,2024-06-03 22:00:00
T0004347,C100000467,360.51,PAYMENT,3030.29,2669.78,DE,False,2024-06-03 22:00:00
T0002418,C100000253,69.89,CASH_IN,672.1,741.99,FR,False,2024-06-03 22:00:00
T0010601,C100001132,303.78,CASH_IN,5505.3,5809.08,SG,False,2024-06-03 22:00:00
T0010454,C100001117,272.2,CASH_OUT,3601.72,3329.52,GB,False,2024-06-03 22:00:00
T0021679,C100002296,238.88,CASH_OUT,1894.09,1655.21,US,False,2024-06-03 22:00:00
T0014170,C100001513,438.27,CASH_OUT,2640.81,2202.54,CA,False,2024-06-03 22:00:00
T0002279,C100000238,808.08,TRANSFER,7562.3,6754.22,NG,False,2024-06-03 22:00:00
T0028317,C100002998,193.99,PAYMENT,870.99,677.0,SG,False,2024-06-03 22:00:00
T0014385,C100001537,338.15,PAYMENT,4923.26,4585.11,SG,False,2024-06-03 22:00:00
T0003012,C100000320,595.48,PAYMENT,4279.38,3683.9,US,False,2024-06-03 23:00:00
T0012700,C100001360,831.6,CASH_OUT,3957.91,3126.31,US,False,2024-06-03 23:00:00
T0013669,C100001456,1236.33,CASH_OUT,12880.11,11643.78,BR,False,2024-06-03 23:00:00
T0024082,C100002542,54.61,CASH_OUT,320.2,265.59,DE,False,2024-06-03 23:00:00
T0028648,C100001816,1036.67,TRANSFER,1036.67,0.0,CA,True,2024-06-03 23:00:00
T0009347,C100000999,373.95,PAYMENT,1693.34,1319.39,BR,False,2024-06-03 23:00:00
T0018728,C100001981,1032.46,PAYMENT,6327.92,5295.46,CA,False,2024-06-03 23:00:00
T0014369,C100001535,4633.1,PAYMENT,24276.06,19642.96,BR,False,2024-06-03 23:00:00
T0017354,C100001842,156.83,CASH_OUT,7418.48,7261.65,US,False,2024-06-03 23:00:00
T0018914,C100002001,333.91,CASH_OUT,1067.21,733.3,US,False,2024-06-03 23:00:00
T0010329,C100001103,1203.79,CASH_OUT,20093.76,18889.97,US,False,2024-06-03 23:00:00
T0007118,C100000768,115.7,CASH_IN,1438.72,1554.42,AU,False,2024-06-03 23:00:00
T0010814,C100001154,47.49,CASH_OUT,330.78,283.29,DE,False,2024-06-03 23:00:00
T0010966,C100001171,211.25,CASH_OUT,1033.5,822.25,DE,False,2024-06-03 23:00:00
T0004138,C100000443,910.37,CASH_IN,6571.4,7481.77,DE,False,2024-06-03 23:00:00
T0002419,C100000253,263.99,CASH_IN,741.99,1005.98,FR,False,2024-06-03 23:00:00
T0025583,C100002702,55.21,PAYMENT,140.96,85.75,DE,False,2024-06-04 00:00:00
T0004434,C100000477,37.84,PAYMENT,345.24,307.4,BR,False,2024-06-04 00:00:00
T0006341,C100000682,598.44,PAYMENT,3982.33,3383.89,DE,False,2024-06-04 00:00:00
T0011774,C100001259,500.39,CASH_IN,2499.67,3000.06,US,False,2024-06-04 00:00:00
T0002300,C100000240,234.44,CASH_IN,1739.75,1974.19,DE,False,2024-06-04 00:00:00
T0022074,C100002339,184.32,PAYMENT,820.12,635.8,IN,False,2024-06-04 00:00:00
T0026673,C100002819,721.16,PAYMENT,5732.27,5011.11,BR,False,2024-06-04 00:00:00
T0010630,C100001134,232.89,CASH_IN,1875.12,2108.01,CA,False,2024-06-04 01:00:00
T0017970,C100001907,493.26,CASH_OUT,3228.21,2734.95,BR,False,2024-06-04 01:00:00
T0019473,C100002062,572.18,CASH_OUT,7463.05,6890.87,NG,False,2024-06-04 01:00:00
T0010673,C100001138,153.0,PAYMENT,3657.1,3504.1,AU,False,2024-06-04 01:00:00
T0028525,C100000131,232.72,TRANSFER,1381.94,1149.22,CA,True,2024-06-04 01:00:00
T0010705,C100001141,51.85,PAYMENT,549.8,497.95,AU,False,2024-06-04 01:00:00
T0003645,C100000391,619.48,PAYMENT,4026.58,3407.1,BR,False,2024-06-04 01:00:00
T0010588,C100001130,51.06,CASH_OUT,349.54,298.48,US,False,2024-06-04 01:00:00
T0027628,C100002920,50.42,CASH_OUT,593.05,542.63,GB,False,2024-06-04 01:00:00
T0014633,C100001564,15.34,CASH_IN,277.69,293.03,AU,False,2024-06-04 01:00:00
T0006328,C100000680,101.0,CASH_IN,2407.75,2508.75,GB,False,2024-06-04 01:00:00
T0022347,C100002368,74.29,CASH_OUT,629.85,555.56,NG,False,2024-06-04 01:00:00
T0002280,C100000238,323.01,CASH_OUT,6754.22,6431.21,AU,False,2024-06-04 01:00:00
T0004139,C100000443,139.35,CASH_OUT,7481.77,7342.42,DE,False,2024-06-04 01:00:00
T0014370,C100001535,1612.1,CASH_IN,19642.96,21255.06,BR,False,2024-06-04 01:00:00
T0019640,C100002082,397.0,PAYMENT,2050.56,1653.56,US,False,2024-06-04 01:00:00
T0027018,C100002855,109.07,PAYMENT,676.39,567.32,BR,False,2024-06-04 01:00:00
T0006591,C100000709,92.62,CASH_OUT,2893.36,2800.74,AU,False,2024-06-04 01:00:00
T0019366,C100002048,475.76,PAYMENT,1808.35,1332.59,DE,False,2024-06-04 01:00:00
T0010041,C100001075,137.09,CASH_IN,429.49,566.58,US,False,2024-06-04 02:00:00
T0011504,C100001230,331.01,TRANSFER,331.01,0.0,US,False,2024-06-04 02:00:00
T0011871,C100001268,21.44,CASH_IN,434.45,455.89,US,False,2024-06-04 02:00:00
T0015820,C100001690,753.08,PAYMENT,6044.19,5291.11,US,False,2024-06-04 02:00:00
T0027319,C100002889,159.91,PAYMENT,1161.85,1001.94,DE,False,2024-06-04 02:00:00
T0021836,C100002311,702.81,TRANSFER,6487.07,5784.26,CA,False,2024-06-04 02:00:00
T0007882,C100000851,944.19,CASH_IN,8220.37,9164.56,US,False,2024-06-04 02:00:00
T0009618,C100001028,700.64,CASH_IN,7456.27,8156.91,NG,False,2024-06-04 02:00:00
T0027152,C100002870,386.27,CASH_OUT,6301.64,5915.37,SG,False,2024-06-04 02:00:00
T0014603,C100001561,628.49,PAYMENT,2310.12,1681.63,IN,False,2024-06-04 02:00:00
T0005914,C100000633,454.87,CASH_IN,5880.03,6334.9,SG,False,2024-06-04 02:00:00
T0019246,C100002035,200.3,CASH_OUT,2287.6,2087.3,DE,False,2024-06-04 02:00:00
T0012938,C100001382,238.41,PAYMENT,1742.56,1504.15,FR,False,2024-06-04 02:00:00
T0021059,C100002231,189.92,PAYMENT,1457.53,1267.61,IN,False,2024-06-04 02:00:00
T0002174,C100000225,42.94,PAYMENT,743.74,700.8,SG,False,2024-06-04 02:00:00
T0019367,C100002048,184.12,CASH_IN,1332.59,1516.71,BR,False,2024-06-04 02:00:00
T0020837,C100002207,128.79,PAYMENT,2644.56,2515.77,SG,False,2024-06-04 02:00:00
T0028376,C100001975,282.77,TRANSFER,1594.61,1311.84,FR,True,2024-06-04 02:00:00
T0013703,C100001459,35.53,CASH_OUT,580.28,544.75,GB,False,2024-06-04 03:00:00
T0007973,C100000861,56.07,CASH_OUT,373.02,316.95,NG,False,2024-06-04 03:00:00
T0000771,C100000080,199.2,CASH_IN,1439.7,1638.9,IN,False,2024-06-04 03:00:00
T0007443,C100000805,366.16,CASH_IN,1641.6,2007.76,AU,False,2024-06-04 03:00:00
T0022309,C100002364,266.07,CASH_OUT,941.37,675.3,DE,False,2024-06-04 03:00:00
T0019326,C100002042,177.3,PAYMENT,1556.38,1379.08,FR,False,2024-06-04 03:00:00
T0006067,C100000650,190.06,CASH_IN,2043.23,2233.29,GB,False,2024-06-04 03:00:00
T0002903,C100000308,159.46,TRANSFER,312.7,153.24,US,False,2024-06-04 03:00:00
T0002539,C100000266,253.78,CASH_OUT,1278.91,1025.13,SG,False,2024-06-04 03:00:00
T0009694,C100001037,36.9,TRANSFER,383.31,346.41,FR,False,2024-06-04 03:00:00
T0018959,C100002006,110.89,CASH_OUT,1149.37,1038.48,IN,False,2024-06-04 03:00:00
