user_id,account_created,home_country,typical_transaction_amount,travel_frequency
C100002579,2021-09-11,FR,52.4,never
C100002580,2022-06-02,BR,131.64,never
C100002581,2022-02-10,AU,162.83,never
C100002582,2022-10-12,SG,163.48,rare
C100002583,2021-05-04,US,263.74,never
C100002584,2022-07-19,IN,1017.95,never
C100002585,2021-10-01,SG,551.2,never
C100002586,2022-06-22,DE,91.15,frequent
C100002587,2022-08-31,CA,482.22,frequent
C100002588,2020-02-14,AU,464.19,never
C100002589,2022-07-26,AU,109.28,rare
C100002590,2023-08-24,US,571.84,never
C100002591,2022-06-09,BR,208.43,rare
C100002592,2021-11-02,BR,59.74,rare
C100002593,2023-07-20,NG,385.76,frequent
C100002594,2022-09-21,AU,303.98,never
C100002595,2023-04-09,FR,194.87,never
C100002596,2021-12-17,BR,235.7,frequent
C100002597,2021-02-01,NG,119.21,never
C100002598,2020-02-17,SG,450.4,never
C100002599,2022-05-25,SG,234.29,rare
C100002600,2020-07-16,FR,289.01,rare
C100002601,2023-01-30,CA,349.72,rare
C100002602,2020-11-11,US,77.12,rare
C100002603,2021-09-19,IN,100.05,rare
C100002604,2020-12-13,NG,26.84,never
C100002605,2020-12-17,US,430.41,rare
C100002606,2021-11-01,IN,72.81,rare
C100002607,2022-11-29,BR,279.38,frequent
C100002608,2021-11-10,NG,354.6,never
C100002609,2020-09-06,GB,446.91,never
C100002610,2020-02-13,DE,73.4,rare
C100002611,2020-04-15,DE,229.26,never
C100002612,2023-03-18,NG,1300.21,never
C100002613,2021-07-31,FR,1358.74,rare
C100002614,2023-07-06,BR,656.76,rare
C100002615,2021-04-20,SG,342.92,never
C100002616,2020-01-13,SG,89.56,never
C100002617,2023-09-18,GB,502.01,never
C100002618,2021-05-08,CA,208.93,rare
C100002619,2020-03-20,GB,428.6,never
C100002620,2020-08-08,US,129.95,never
C100002621,2022-05-20,US,205.83,never
C100002622,2023-07-07,DE,288.34,never
C100002623,2020-04-20,AU,313.02,never
C100002624,2020-04-24,DE,400.9,never
C100002625,2021-08-27,NG,137.11,rare
C100002626,2020-02-02,IN,63.86,never
C100002627,2023-11-26,US,1242.38,never
C100002628,2021-07-04,IN,2949.1,never
C100002629,2023-10-08,US,382.76,never
C100002630,2020-04-03,IN,65.11,never
C100002631,2021-04-04,BR,112.93,never
C100002632,2020-05-05,BR,407.12,never
C100002633,2021-09-19,DE,935.53,never
C100002634,2023-08-05,SG,72.76,rare
C100002635,2023-10-26,BR,216.08,never
C100002636,2022-08-10,DE,297.65,rare
C100002637,2021-01-03,IN,580.9,rare
C100002638,2023-05-01,GB,173.54,never
C100002639,2020-08-01,CA,51.22,never
C100002640,2022-12-25,SG,455.41,never
C100002641,2021-12-23,DE,753.55,never
C100002642,2023-02-15,NG,225.29,rare
C100002643,2022-02-04,NG,366.96,never
C100002644,2022-02-24,NG,152.25,rare
C100002645,2023-11-25,US,105.03,never
C100002646,2021-09-12,AU,682.95,rare
C100002647,2020-11-03,CA,360.5,rare
C100002648,2020-04-03,CA,399.56,rare
C100002649,2022-08-17,CA,1098.96,frequent
C100002650,2020-06-21,CA,85.21,frequent
C100002651,2020-06-24,SG,140.89,never
C100002652,2020-01-19,US,286.56,never
C100002653,2022-06-17,IN,139.17,never
C100002654,2020-08-03,DE,535.47,never
C100002655,2021-09-15,DE,202.88,rare
C100002656,2023-09-10,AU,90.69,never
C100002657,2022-11-11,AU,261.33,never
C100002658,2021-04-15,BR,290.13,rare
C100002659,2023-04-17,SG,623.08,never
C100002660,2022-03-21,GB,362.54,rare
C100002661,2020-11-19,DE,388.05,never
C100002662,2023-05-02,AU,337.07,rare
C100002663,2021-12-22,IN,202.71,rare
C100002664,2023-01-29,BR,119.56,never
C100002665,2021-10-26,IN,326.63,rare
C100002666,2022-12-23,DE,175.37,never
C100002667,2020-02-21,AU,1325.87,rare
C100002668,2023-08-15,SG,936.53,rare
C100002669,2020-02-24,NG,460.74,never
C100002670,2020-10-26,FR,357.26,rare
C100002671,2020-07-27,NG,224.09,frequent
C100002672,2020-08-02,CA,69.33,rare
C100002673,2023-03-09,NG,197.12,rare
C100002674,2020-04-10,IN,270.81,rare
C100002675,2021-08-05,DE,307.8,never
C100002676,2020-02-26,BR,391.32,rare
C100002677,2020-06-25,FR,614.82,rare
C100002678,2021-08-26,NG,122.47,never
C100002679,2022-06-15,US,123.58,never
C100002680,2023-06-18,GB,1044.04,never
C100002681,2023-07-11,SG,529.0,never
C100002682,2022-05-24,FR,165.54,never
C100002683,2020-09-29,IN,219.82,never
C100002684,2021-12-10,BR,220.81,rare
C100002685,2022-01-13,IN,252.54,never
C100002686,2022-12-18,SG,392.56,never
C100002687,2021-09-16,DE,3087.12,rare
C100002688,2021-06-03,SG,295.82,never
C100002689,2020-01-28,DE,474.66,never
C100002690,2021-01-23,FR,45.31,rare
C100002691,2021-07-17,BR,150.67,frequent
C100002692,2020-05-10,AU,836.16,rare
C100002693,2022-04-04,DE,365.88,never
C100002694,2020-04-05,BR,3.04,never
C100002695,2022-06-21,US,480.11,frequent
C100002696,2023-06-03,US,1665.97,rare
C100002697,2022-04-14,SG,33.25,rare
C100002698,2023-06-01,SG,1118.1,rare
C100002699,2023-06-16,FR,15.3,never
C100002700,2020-06-20,NG,625.15,never
C100002701,2020-10-22,FR,242.58,rare
C100002702,2023-01-20,DE,23.34,frequent
C100002703,2020-08-22,IN,382.27,never
C100002704,2023-08-26,FR,773.43,rare
C100002705,2022-10-22,AU,352.09,never
C100002706,2021-02-26,IN,439.14,frequent
C100002707,2022-09-24,FR,162.12,never
C100002708,2021-01-22,BR,38.04,rare
C100002709,2020-06-30,SG,488.76,never
C100002710,2023-08-30,DE,1407.76,rare
C100002711,2023-10-29,CA,757.16,rare
C100002712,2020-03-28,IN,33.52,never
C100002713,2021-11-18,NG,53.79,rare
C100002714,2021-12-08,CA,105.01,frequent
C100002715,2022-02-07,IN,49.75,frequent
C100002716,2022-03-22,GB,255.75,never
C100002717,2021-03-21,SG,362.64,rare
C100002718,2021-08-25,US,58.54,rare
C100002719,2023-04-13,IN,532.26,rare
C100002720,2021-06-19,CA,446.35,never
C100002721,2021-04-21,IN,141.44,rare
C100002722,2023-06-23,NG,205.92,never
C100002723,2022-06-12,BR,34.82,never
C100002724,2020-10-28,DE,175.52,never
C100002725,2021-07-01,FR,246.51,never
C100002726,2023-05-21,BR,289.67,never
C100002727,2023-10-06,GB,357.41,never
C100002728,2021-08-23,IN,312.39,rare
C100002729,2022-02-10,IN,187.85,rare
C100002730,2020-02-27,AU,325.77,never
C100002731,2021-11-16,GB,666.49,rare
C100002732,2020-04-09,AU,222.41,frequent
C100002733,2023-01-30,IN,336.16,frequent
C100002734,2022-03-03,NG,203.13,rare
C100002735,2023-05-17,BR,128.16,frequent
C100002736,2021-09-02,DE,412.77,rare
C100002737,2023-03-08,CA,140.44,frequent
C100002738,2021-12-29,DE,360.02,frequent
C100002739,2022-07-28,US,251.7,never
C100002740,2023-03-12,SG,180.56,frequent
C100002741,2023-07-17,NG,176.24,rare
C100002742,2021-11-30,AU,147.21,rare
C100002743,2020-03-18,IN,47.19,frequent
C100002744,2023-02-21,US,358.85,never
C100002745,2022-05-02,US,308.45,never
C100002746,2023-01-15,IN,572.3,rare
C100002747,2020-10-02,DE,143.82,rare
C100002748,2022-04-18,CA,1628.45,frequent
C100002749,2020-02-08,GB,167.38,frequent
C100002750,2022-12-17,AU,101.99,rare
C100002751,2023-08-09,DE,90.59,frequent
C100002752,2021-08-21,GB,43.21,never
C100002753,2021-05-15,DE,1133.0,frequent
C100002754,2020-01-16,GB,963.98,never
C100002755,2020-07-04,IN,446.19,rare
C100002756,2020-06-16,FR,99.87,never
C100002757,2021-06-09,BR,1497.07,rare
C100002758,2022-07-06,BR,172.14,never
C100002759,2022-03-29,US,186.97,never
C100002760,2023-05-25,GB,1029.94,rare
C100002761,2022-03-26,GB,472.91,rare
C100002762,2022-06-29,GB,2210.79,never
C100002763,2023-10-12,US,313.79,rare
C100002764,2023-02-13,FR,164.51,never
C100002765,2021-10-29,BR,132.71,never
C100002766,2022-06-22,FR,38.59,never
C100002767,2020-01-12,FR,185.19,rare
C100002768,2022-01-17,IN,768.62,rare
C100002769,2020-03-02,BR,445.34,rare
C100002770,2021-05-02,FR,249.71,rare
C100002771,2023-10-06,DE,90.47,rare
C100002772,2023-02-15,IN,307.01,rare
C100002773,2021-02-26,US,673.72,frequent
C100002774,2021-10-14,IN,376.43,never
C100002775,2022-09-27,CA,289.09,never
C100002776,2021-11-16,FR,110.28,never
C100002777,2020-05-20,GB,582.41,rare
C100002778,2022-05-26,SG,10.68,rare
C100002779,2023-09-29,GB,358.83,never
C100002780,2022-09-14,GB,3198.13,frequent
C100002781,2020-04-03,GB,54.14,frequent
C100002782,2020-12-08,AU,192.22,never
C100002783,2020-08-22,CA,242.76,never
C100002784,2020-05-08,BR,154.07,never
C100002785,2023-06-17,NG,689.78,never
C100002786,2022-10-24,NG,392.47,frequent
C100002787,2023-09-08,NG,284.95,rare
C100002788,2023-11-26,BR,543.09,never
C100002789,2020-08-26,CA,248.83,never
C100002790,2020-04-02,SG,5883.25,never
C100002791,2023-04-24,US,284.67,never
C100002792,2021-02-03,FR,297.46,never
C100002793,2021-10-29,CA,44.24,rare
C100002794,2023-08-26,IN,142.1,rare
C100002795,2020-05-02,DE,770.76,frequent
C100002796,2020-07-05,AU,64.36,never
C100002797,2021-09-12,NG,28.29,rare
C100002798,2021-02-23,BR,252.73,never
C100002799,2022-05-13,IN,963.67,never
C100002800,2020-10-25,GB,255.29,frequent
C100002801,2022-03-06,FR,174.84,rare
C100002802,2020-01-18,IN,38.15,never
C100002803,2023-09-03,CA,384.62,never
C100002804,2023-03-31,FR,474.03,rare
C100002805,2020-02-16,GB,41.19,frequent
C100002806,2022-10-16,IN,760.92,rare
C100002807,2022-09-14,CA,526.21,never
C100002808,2020-10-27,IN,759.24,never
C100002809,2023-03-07,FR,438.57,never
C100002810,2021-11-28,NG,470.45,never
C100002811,2022-10-19,NG,411.88,rare
C100002812,2023-02-22,DE,583.17,rare
C100002813,2020-02-22,CA,39.7,never
C100002814,2023-02-20,BR,54.54,rare
C100002815,2023-07-21,US,117.21,rare
C100002816,2021-04-13,IN,214.9,rare
C100002817,2020-07-10,CA,360.73,never
C100002818,2023-06-03,FR,338.55,never
C100002819,2021-02-23,BR,747.78,never
C100002820,2021-10-20,NG,771.62,never
C100002821,2020-09-02,SG,102.27,never
C100002822,2023-06-04,AU,310.62,never
C100002823,2020-02-06,GB,104.81,never
C100002824,2021-06-30,BR,202.71,never
C100002825,2020-08-15,BR,337.58,frequent
C100002826,2022-07-03,GB,8.1,rare
C100002827,2020-03-23,NG,2727.78,never
C100002828,2021-06-20,GB,431.13,frequent
C100002829,2023-06-04,IN,134.87,never
C100002830,2020-04-22,FR,1681.38,never
C100002831,2020-10-21,GB,172.88,rare
C100002832,2022-09-29,AU,279.37,never
C100002833,2021-10-13,DE,150.34,never
C100002834,2022-05-27,DE,1276.65,never
C100002835,2021-10-16,AU,220.31,rare
C100002836,2020-02-21,AU,284.14,rare
C100002837,2020-05-26,US,815.48,never
C100002838,2023-01-28,DE,439.28,never
C100002839,2020-02-12,SG,231.75,never
C100002840,2022-03-16,SG,742.77,rare
C100002841,2021-02-28,CA,3097.91,never
C100002842,2020-12-05,BR,336.1,frequent
C100002843,2022-01-11,US,275.0,rare
C100002844,2022-02-17,AU,290.22,never
C100002845,2022-02-18,GB,907.26,rare
C100002846,2020-07-17,GB,134.4,never
C100002847,2022-05-29,NG,185.25,never
C100002848,2022-10-28,NG,52.59,never
C100002849,2022-07-03,US,74.9,never
C100002850,2023-02-27,GB,145.79,rare
C100002851,2022-05-22,BR,231.38,frequent
C100002852,2023-06-22,DE,1435.23,never
C100002853,2023-07-27,NG,418.21,never
C100002854,2021-01-31,IN,98.29,rare
C100002855,2023-08-14,BR,118.16,never
C100002856,2021-09-11,IN,967.53,never
C100002857,2020-11-12,FR,754.92,frequent
C100002858,2021-01-30,FR,251.68,rare
C100002859,2022-03-05,NG,157.19,frequent
C100002860,2023-03-01,BR,753.65,never
C100002861,2020-04-11,BR,90.62,never
C100002862,2020-08-25,BR,362.14,never
C100002863,2021-07-10,DE,2374.78,frequent
C100002864,2023-07-31,CA,300.47,never
C100002865,2023-10-13,BR,112.66,never
C100002866,2022-09-08,SG,368.84,never
C100002867,2023-04-21,AU,152.93,rare
C100002868,2020-07-20,CA,60.7,rare
C100002869,2023-02-11,NG,493.26,rare
C100002870,2022-10-24,SG,748.32,never
C100002871,2020-02-06,IN,179.31,rare
C100002872,2020-09-18,SG,167.8,never
C100002873,2023-01-24,FR,93.54,never
C100002874,2022-06-02,SG,210.62,never
C100002875,2021-11-25,US,139.44,rare
C100002876,2021-04-27,CA,89.03,never
C100002877,2020-04-03,DE,1623.22,frequent
C100002878,2020-07-05,NG,390.13,never
C100002879,2020-02-04,US,433.72,never
C100002880,2023-10-05,GB,591.94,rare
C100002881,2022-12-30,CA,529.03,rare
C100002882,2021-09-18,AU,161.89,never
C100002883,2023-09-23,DE,321.36,rare
C100002884,2022-07-12,GB,186.97,never
C100002885,2023-04-27,AU,379.35,never
C100002886,2020-04-07,CA,344.36,rare
C100002887,2023-09-03,GB,166.89,rare
C100002888,2023-05-04,NG,64.76,never
C100002889,2023-02-26,DE,283.22,never
C100002890,2023-05-04,SG,199.48,rare
C100002891,2021-09-10,IN,36.95,never
C100002892,2022-06-29,GB,406.53,frequent
C100002893,2020-05-07,FR,642.48,rare
C100002894,2022-11-25,BR,3066.7,frequent
C100002895,2021-10-25,SG,165.47,never
C100002896,2021-05-03,US,142.78,rare
C100002897,2021-06-20,CA,80.69,never
C100002898,2020-10-20,NG,301.46,never
C100002899,2023-02-17,AU,299.56,never
C100002900,2021-12-07,CA,108.71,never
C100002901,2020-10-14,GB,205.42,frequent
C100002902,2020-07-16,US,33.83,rare
C100002903,2021-07-02,SG,617.93,rare
C100002904,2021-05-14,GB,113.22,rare
C100002905,2020-07-15,GB,236.36,rare
C100002906,2021-06-22,IN,58.75,rare
C100002907,2020-03-16,CA,136.68,rare
C100002908,2023-06-03,SG,185.01,rare
C100002909,2022-07-23,BR,241.94,rare
C100002910,2023-06-25,GB,395.33,never
C100002911,2023-07-26,FR,1031.82,frequent
C100002912,2022-01-27,NG,509.13,never
C100002913,2023-01-13,GB,640.45,never
C100002914,2022-04-29,BR,1039.09,frequent
C100002915,2022-03-16,US,432.55,never
C100002916,2021-06-28,FR,235.87,never
C100002917,2020-03-20,DE,671.23,never
C100002918,2020-08-05,NG,715.52,never
C100002919,2022-06-10,CA,468.05,frequent
C100002920,2022-08-24,GB,57.13,rare
C100002921,2020-11-25,SG,105.48,never
C100002922,2023-06-09,NG,185.89,frequent
C100002923,2021-10-21,CA,533.59,rare
C100002924,2022-04-07,CA,239.52,frequent
C100002925,2023-03-16,GB,762.7,never
C100002926,2021-07-04,SG,911.63,never
C100002927,2022-08-31,BR,811.73,never
C100002928,2023-03-12,GB,816.92,never
C100002929,2021-05-12,DE,86.75,rare
C100002930,2023-03-28,CA,396.48,never
C100002931,2021-04-14,BR,133.28,rare
C100002932,2023-04-15,FR,47.04,rare
C100002933,2022-03-21,FR,183.56,never
C100002934,2020-10-03,AU,920.33,never
C100002935,2023-01-10,DE,387.9,rare
C100002936,2020-11-30,GB,1840.53,frequent
C100002937,2021-02-03,BR,292.14,never
C100002938,2020-05-21,CA,2829.35,frequent
C100002939,2023-04-05,GB,292.22,rare
C100002940,2021-02-13,DE,250.25,rare
C100002941,2020-04-02,IN,68.07,never
C100002942,2020-12-06,GB,742.9,rare
C100002943,2023-03-09,NG,148.1,rare
C100002944,2020-09-13,DE,128.12,never
C100002945,2023-07-02,GB,881.15,frequent
C100002946,2021-08-12,DE,779.16,frequent
C100002947,2021-12-21,CA,759.04,never
C100002948,2021-11-03,CA,170.34,rare
C100002949,2021-11-20,BR,232.53,rare
C100002950,2023-10-18,IN,230.48,rare
C100002951,2021-12-06,AU,535.13,rare
C100002952,2020-04-02,GB,1156.98,never
C100002953,2022-03-18,NG,353.59,never
C100002954,2022-11-02,NG,1763.21,never
C100002955,2020-01-10,SG,600.16,frequent
C100002956,2023-07-14,DE,193.49,never
C100002957,2022-01-06,SG,560.43,frequent
C100002958,2021-11-29,NG,1347.41,never
C100002959,2022-01-18,AU,1804.95,never
C100002960,2020-04-23,GB,801.83,frequent
C100002961,2022-04-08,NG,251.06,rare
C100002962,2020-02-10,AU,197.02,never
C100002963,2023-08-29,DE,435.31,never
C100002964,2021-01-17,SG,1305.02,never
C100002965,2021-08-07,US,377.57,never
C100002966,2022-12-24,SG,385.5,never
C100002967,2023-01-11,NG,257.6,rare
C100002968,2021-02-06,GB,176.29,never
C100002969,2021-06-04,US,208.07,never
C100002970,2021-07-12,SG,280.18,never
C100002971,2023-09-21,DE,1363.9,never
C100002972,2021-07-31,IN,192.54,frequent
C100002973,2020-01-29,US,257.91,never
C100002974,2023-11-08,CA,102.99,never
C100002975,2022-01-31,BR,501.01,rare
C100002976,2021-12-26,CA,959.76,frequent
C100002977,2020-05-29,GB,1242.02,rare
C100002978,2022-10-24,DE,299.87,rare
C100002979,2022-01-21,NG,434.57,frequent
C100002980,2021-02-10,NG,209.86,rare
C100002981,2023-09-07,SG,414.89,frequent
C100002982,2020-10-13,CA,334.94,never
C100002983,2020-09-13,AU,259.37,rare
C100002984,2021-02-06,GB,280.83,frequent
C100002985,2021-05-20,FR,384.49,frequent
C100002986,2020-12-28,CA,182.34,never
C100002987,2020-11-10,BR,192.0,rare
C100002988,2020-05-20,AU,1349.33,never
C100002989,2022-03-30,BR,3679.55,rare
C100002990,2022-02-18,US,73.38,never
C100002991,2021-06-03,IN,69.44,rare
C100002992,2023-03-01,AU,93.96,rare
C100002993,2020-07-26,NG,220.68,never
C100002994,2020-11-26,GB,599.31,never
C100002995,2021-06-13,DE,441.97,never
C100002996,2022-09-27,AU,290.62,rare
C100002997,2022-07-23,CA,415.27,rare
C100002998,2022-03-20,SG,122.48,rare
C100002999,2021-04-29,US,191.69,never
